"id","trial_num","acc","rt","target_loc","dist_loc","hp_loc","block_num","age","relative_hp_dist","relative_target"
14,1,1,784.391165,3,5,1,1,"adult","lp_2","lp_2"
14,2,1,908.449173,3,0,1,1,"adult","absent","lp_2"
14,3,1,916.420937,2,1,1,1,"adult","high_prob","lp_1"
14,4,1,1057.694674,4,0,1,1,"adult","absent","lp_3"
14,5,1,1030.939817,4,3,1,1,"adult","lp_2","lp_3"
14,6,1,964.851379,2,1,1,1,"adult","high_prob","lp_1"
14,7,1,855.842352,5,0,1,1,"adult","absent","lp_2"
14,8,1,931.971788,1,2,1,1,"adult","lp_1","high_prob"
14,9,1,901.753426,1,0,1,1,"adult","absent","high_prob"
14,10,1,1034.682035,5,1,1,1,"adult","high_prob","lp_2"
14,11,1,913.966894,5,6,1,1,"adult","lp_1","lp_2"
14,12,1,969.99073,4,0,1,1,"adult","absent","lp_3"
14,13,1,1076.747656,3,1,1,1,"adult","high_prob","lp_2"
14,14,1,1001.639128,6,0,1,1,"adult","absent","lp_1"
14,15,1,714.015961,4,0,1,1,"adult","absent","lp_3"
14,16,1,826.967001,4,0,1,1,"adult","absent","lp_3"
14,17,1,1006.76465,3,1,1,1,"adult","high_prob","lp_2"
14,18,1,762.751818,5,0,1,1,"adult","absent","lp_2"
14,19,1,995.752335,3,0,1,1,"adult","absent","lp_2"
14,20,1,1068.670988,1,5,1,1,"adult","lp_2","high_prob"
14,21,1,929.909229,1,0,1,1,"adult","absent","high_prob"
14,22,1,1109.528065,4,1,1,1,"adult","high_prob","lp_3"
14,23,1,1085.83498,2,1,1,1,"adult","high_prob","lp_1"
14,24,1,1115.797997,6,1,1,1,"adult","high_prob","lp_1"
14,25,1,1677.565098,6,1,1,1,"adult","high_prob","lp_1"
14,26,1,1149.263859,5,1,1,1,"adult","high_prob","lp_2"
14,27,1,1204.550028,5,0,1,1,"adult","absent","lp_2"
14,28,1,1179.077864,2,0,1,1,"adult","absent","lp_1"
14,29,1,1406.026602,1,4,1,1,"adult","lp_3","high_prob"
14,30,1,1247.542858,1,6,1,1,"adult","lp_1","high_prob"
14,31,1,1115.989923,6,0,1,1,"adult","absent","lp_1"
14,32,1,1072.362423,2,4,1,1,"adult","lp_3","lp_1"
14,33,1,983.98447,6,0,1,1,"adult","absent","lp_1"
14,34,1,1599.158764,6,2,1,1,"adult","lp_1","lp_1"
14,35,1,1132.332087,4,1,1,1,"adult","high_prob","lp_3"
14,36,1,1152.205706,1,3,1,1,"adult","lp_2","high_prob"
14,37,1,1535.73966,4,1,1,1,"adult","high_prob","lp_3"
14,38,1,1050.31395,3,0,1,1,"adult","absent","lp_2"
14,39,1,908.159971,4,0,1,1,"adult","absent","lp_3"
14,40,1,1054.605961,6,1,1,1,"adult","high_prob","lp_1"
14,41,1,1122.591972,4,1,1,1,"adult","high_prob","lp_3"
14,42,1,1044.052124,3,1,1,1,"adult","high_prob","lp_2"
14,43,1,871.908665,3,1,1,1,"adult","high_prob","lp_2"
14,44,1,940.091133,1,0,1,1,"adult","absent","high_prob"
14,45,1,866.097927,1,0,1,1,"adult","absent","high_prob"
14,46,1,1192.583084,2,0,1,1,"adult","absent","lp_1"
14,47,1,1162.303686,6,0,1,1,"adult","absent","lp_1"
14,48,1,1068.596125,2,0,1,1,"adult","absent","lp_1"
14,49,1,1189.962626,1,0,1,1,"adult","absent","high_prob"
14,50,1,1024.497747,2,1,1,1,"adult","high_prob","lp_1"
14,51,1,801.024437,3,0,1,1,"adult","absent","lp_2"
14,52,1,786.605835,6,1,1,1,"adult","high_prob","lp_1"
14,53,1,875.938892,5,1,1,1,"adult","high_prob","lp_2"
14,54,1,885.216713,5,0,1,1,"adult","absent","lp_2"
14,55,0,799.530745,3,0,1,1,"adult","absent","lp_2"
14,56,1,913.048744,5,0,1,1,"adult","absent","lp_2"
14,57,1,858.8624,6,0,1,1,"adult","absent","lp_1"
14,58,1,1096.760035,5,1,1,1,"adult","high_prob","lp_2"
14,59,1,894.842863,2,0,1,1,"adult","absent","lp_1"
14,60,1,877.175331,2,0,1,1,"adult","absent","lp_1"
14,61,0,1535.370111,1,6,1,2,"adult","lp_1","high_prob"
14,62,1,1340.78908,4,1,1,2,"adult","high_prob","lp_3"
14,63,1,885.415077,4,1,1,2,"adult","high_prob","lp_3"
14,64,1,809.818983,4,1,1,2,"adult","high_prob","lp_3"
14,65,1,936.137676,1,0,1,2,"adult","absent","high_prob"
14,66,1,915.787697,6,0,1,2,"adult","absent","lp_1"
14,67,1,837.310791,2,1,1,2,"adult","high_prob","lp_1"
14,68,1,1287.379742,1,0,1,2,"adult","absent","high_prob"
14,69,1,771.793127,2,0,1,2,"adult","absent","lp_1"
14,70,1,871.845245,6,0,1,2,"adult","absent","lp_1"
14,71,1,747.816801,3,0,1,2,"adult","absent","lp_2"
14,72,1,755.817652,1,0,1,2,"adult","absent","high_prob"
14,73,1,743.513584,5,1,1,2,"adult","high_prob","lp_2"
14,74,1,916.242599,2,4,1,2,"adult","lp_3","lp_1"
14,75,1,762.697935,4,0,1,2,"adult","absent","lp_3"
14,76,1,658.390045,6,0,1,2,"adult","absent","lp_1"
14,77,1,1098.574638,1,0,1,2,"adult","absent","high_prob"
14,78,1,814.265013,3,1,1,2,"adult","high_prob","lp_2"
14,79,1,785.627365,6,1,1,2,"adult","high_prob","lp_1"
14,80,1,1580.677032,6,1,1,2,"adult","high_prob","lp_1"
14,81,1,1130.344629,4,3,1,2,"adult","lp_2","lp_3"
14,82,1,1365.289927,6,1,1,2,"adult","high_prob","lp_1"
14,83,1,1173.923016,4,0,1,2,"adult","absent","lp_3"
14,84,1,1103.364944,6,2,1,2,"adult","lp_1","lp_1"
14,85,1,946.171045,2,1,1,2,"adult","high_prob","lp_1"
14,86,1,889.266729,5,1,1,2,"adult","high_prob","lp_2"
14,87,1,922.162771,3,5,1,2,"adult","lp_2","lp_2"
14,88,1,988.642931,5,6,1,2,"adult","lp_1","lp_2"
14,89,1,808.050394,4,0,1,2,"adult","absent","lp_3"
14,90,1,759.164095,3,0,1,2,"adult","absent","lp_2"
14,91,1,1007.066965,1,5,1,2,"adult","lp_2","high_prob"
14,92,1,732.983112,2,0,1,2,"adult","absent","lp_1"
14,93,1,671.937943,1,0,1,2,"adult","absent","high_prob"
14,94,1,687.406063,5,0,1,2,"adult","absent","lp_2"
14,95,1,816.746235,6,1,1,2,"adult","high_prob","lp_1"
14,96,1,1158.32901,5,1,1,2,"adult","high_prob","lp_2"
14,97,1,899.352551,3,1,1,2,"adult","high_prob","lp_2"
14,98,1,697.285652,6,0,1,2,"adult","absent","lp_1"
14,99,1,834.448099,4,0,1,2,"adult","absent","lp_3"
14,100,1,713.841677,3,0,1,2,"adult","absent","lp_2"
14,101,1,641.019106,6,0,1,2,"adult","absent","lp_1"
14,102,1,693.539381,5,0,1,2,"adult","absent","lp_2"
14,103,0,495.823145,1,3,1,2,"adult","lp_2","high_prob"
14,104,1,931.226969,4,0,1,2,"adult","absent","lp_3"
14,105,1,1416.338921,1,2,1,2,"adult","lp_1","high_prob"
14,106,1,781.909943,5,0,1,2,"adult","absent","lp_2"
14,107,1,731.220961,2,1,1,2,"adult","high_prob","lp_1"
14,108,1,715.442181,2,0,1,2,"adult","absent","lp_1"
14,109,1,863.581181,3,1,1,2,"adult","high_prob","lp_2"
14,110,1,742.099047,2,1,1,2,"adult","high_prob","lp_1"
14,111,1,683.677912,3,0,1,2,"adult","absent","lp_2"
14,112,1,710.386276,5,0,1,2,"adult","absent","lp_2"
14,113,1,756.722689,5,1,1,2,"adult","high_prob","lp_2"
14,114,1,606.170654,3,0,1,2,"adult","absent","lp_2"
14,115,1,895.343304,4,1,1,2,"adult","high_prob","lp_3"
14,116,1,929.678917,1,4,1,2,"adult","lp_3","high_prob"
14,117,1,688.847065,2,0,1,2,"adult","absent","lp_1"
14,118,1,616.876125,5,0,1,2,"adult","absent","lp_2"
14,119,1,662.837029,2,0,1,2,"adult","absent","lp_1"
14,120,1,725.168943,3,1,1,2,"adult","high_prob","lp_2"
14,121,1,1131.276846,1,3,1,3,"adult","lp_2","high_prob"
14,122,1,1288.040638,2,1,1,3,"adult","high_prob","lp_1"
14,123,1,730.540037,3,0,1,3,"adult","absent","lp_2"
14,124,1,639.843225,3,0,1,3,"adult","absent","lp_2"
14,125,1,819.372177,1,0,1,3,"adult","absent","high_prob"
14,126,1,855.357647,6,1,1,3,"adult","high_prob","lp_1"
14,127,1,657.569885,1,0,1,3,"adult","absent","high_prob"
14,128,1,1234.468937,4,1,1,3,"adult","high_prob","lp_3"
14,129,1,698.218107,5,1,1,3,"adult","high_prob","lp_2"
14,130,1,715.814352,3,0,1,3,"adult","absent","lp_2"
14,131,1,606.463432,5,0,1,3,"adult","absent","lp_2"
14,132,1,869.2801,3,1,1,3,"adult","high_prob","lp_2"
14,133,1,679.714918,2,0,1,3,"adult","absent","lp_1"
14,134,1,964.687347,3,5,1,3,"adult","lp_2","lp_2"
14,135,1,600.29006,2,1,1,3,"adult","high_prob","lp_1"
14,136,1,632.82299,4,0,1,3,"adult","absent","lp_3"
14,137,1,516.499996,2,4,1,3,"adult","lp_3","lp_1"
14,138,1,757.102966,6,1,1,3,"adult","high_prob","lp_1"
14,139,1,839.758873,1,0,1,3,"adult","absent","high_prob"
14,140,1,1322.55125,1,5,1,3,"adult","lp_2","high_prob"
14,141,1,748.777151,3,1,1,3,"adult","high_prob","lp_2"
14,142,1,876.328468,1,2,1,3,"adult","lp_1","high_prob"
14,143,1,996.108294,6,2,1,3,"adult","lp_1","lp_1"
14,144,1,848.889828,4,1,1,3,"adult","high_prob","lp_3"
14,145,1,958.390713,1,6,1,3,"adult","lp_1","high_prob"
14,146,1,634.036064,3,1,1,3,"adult","high_prob","lp_2"
14,147,1,693.100214,5,0,1,3,"adult","absent","lp_2"
14,148,1,962.949991,4,1,1,3,"adult","high_prob","lp_3"
14,149,1,680.305243,1,0,1,3,"adult","absent","high_prob"
14,150,1,942.823887,4,0,1,3,"adult","absent","lp_3"
14,151,1,890.601397,2,1,1,3,"adult","high_prob","lp_1"
14,152,1,945.268631,5,1,1,3,"adult","high_prob","lp_2"
14,153,1,828.093052,4,3,1,3,"adult","lp_2","lp_3"
14,154,1,852.463722,2,0,1,3,"adult","absent","lp_1"
14,155,1,599.98107,5,0,1,3,"adult","absent","lp_2"
14,156,1,612.139463,4,1,1,3,"adult","high_prob","lp_3"
14,157,1,1278.825045,6,0,1,3,"adult","absent","lp_1"
14,158,1,864.877224,6,0,1,3,"adult","absent","lp_1"
14,159,1,966.126919,5,6,1,3,"adult","lp_1","lp_2"
14,160,1,836.969137,4,0,1,3,"adult","absent","lp_3"
14,161,1,768.272638,3,1,1,3,"adult","high_prob","lp_2"
14,162,1,811.986208,1,4,1,3,"adult","lp_3","high_prob"
14,163,1,648.007631,3,0,1,3,"adult","absent","lp_2"
14,164,1,660.683155,2,0,1,3,"adult","absent","lp_1"
14,165,1,1001.861811,6,0,1,3,"adult","absent","lp_1"
14,166,1,543.86425,2,0,1,3,"adult","absent","lp_1"
14,167,1,788.643837,5,0,1,3,"adult","absent","lp_2"
14,168,1,705.906391,5,1,1,3,"adult","high_prob","lp_2"
14,169,1,508.430958,5,1,1,3,"adult","high_prob","lp_2"
14,170,1,924.415112,5,0,1,3,"adult","absent","lp_2"
14,171,1,720.223904,2,0,1,3,"adult","absent","lp_1"
14,172,1,771.138668,6,1,1,3,"adult","high_prob","lp_1"
14,173,1,985.692739,6,1,1,3,"adult","high_prob","lp_1"
14,174,1,1004.974127,1,0,1,3,"adult","absent","high_prob"
14,175,1,727.523565,3,0,1,3,"adult","absent","lp_2"
14,176,1,601.649046,6,0,1,3,"adult","absent","lp_1"
14,177,1,784.302711,2,1,1,3,"adult","high_prob","lp_1"
14,178,1,688.395739,6,0,1,3,"adult","absent","lp_1"
14,179,1,997.8652,4,0,1,3,"adult","absent","lp_3"
14,180,1,1035.865068,4,0,1,3,"adult","absent","lp_3"
14,181,1,743.209839,3,1,1,4,"adult","high_prob","lp_2"
14,182,1,983.092785,3,1,1,4,"adult","high_prob","lp_2"
14,183,1,867.014647,4,3,1,4,"adult","lp_2","lp_3"
14,184,1,617.822647,5,1,1,4,"adult","high_prob","lp_2"
14,185,1,808.984756,2,4,1,4,"adult","lp_3","lp_1"
14,186,1,1185.603142,1,0,1,4,"adult","absent","high_prob"
14,187,1,584.643841,2,0,1,4,"adult","absent","lp_1"
14,188,1,659.145355,3,1,1,4,"adult","high_prob","lp_2"
14,189,1,594.848871,4,0,1,4,"adult","absent","lp_3"
14,190,1,834.354639,2,1,1,4,"adult","high_prob","lp_1"
14,191,1,743.311882,4,0,1,4,"adult","absent","lp_3"
14,192,1,921.517134,1,2,1,4,"adult","lp_1","high_prob"
14,193,1,1098.21558,1,6,1,4,"adult","lp_1","high_prob"
14,194,1,605.699539,4,0,1,4,"adult","absent","lp_3"
14,195,1,1078.660011,6,1,1,4,"adult","high_prob","lp_1"
14,196,1,1403.935432,5,0,1,4,"adult","absent","lp_2"
14,197,1,646.143198,3,0,1,4,"adult","absent","lp_2"
14,198,1,663.744926,5,0,1,4,"adult","absent","lp_2"
14,199,1,849.599123,2,0,1,4,"adult","absent","lp_1"
14,200,1,1047.530413,6,1,1,4,"adult","high_prob","lp_1"
14,201,1,659.806967,2,0,1,4,"adult","absent","lp_1"
14,202,1,657.177448,6,0,1,4,"adult","absent","lp_1"
14,203,1,793.237925,1,5,1,4,"adult","lp_2","high_prob"
14,204,1,697.217464,6,0,1,4,"adult","absent","lp_1"
14,205,1,604.76923,2,0,1,4,"adult","absent","lp_1"
14,206,1,1056.23889,6,2,1,4,"adult","lp_1","lp_1"
14,207,1,695.705891,4,1,1,4,"adult","high_prob","lp_3"
14,208,1,716.078281,5,1,1,4,"adult","high_prob","lp_2"
14,209,1,832.126379,1,4,1,4,"adult","lp_3","high_prob"
14,210,1,646.315098,3,0,1,4,"adult","absent","lp_2"
14,211,1,840.755463,4,1,1,4,"adult","high_prob","lp_3"
14,212,1,563.129187,3,5,1,4,"adult","lp_2","lp_2"
14,213,1,651.074409,2,1,1,4,"adult","high_prob","lp_1"
14,214,1,853.927135,1,0,1,4,"adult","absent","high_prob"
14,215,1,604.349613,6,0,1,4,"adult","absent","lp_1"
14,216,1,857.243061,6,0,1,4,"adult","absent","lp_1"
14,217,1,672.856092,1,0,1,4,"adult","absent","high_prob"
14,218,1,573.46487,3,0,1,4,"adult","absent","lp_2"
14,219,1,744.712353,5,0,1,4,"adult","absent","lp_2"
14,220,1,937.332869,4,1,1,4,"adult","high_prob","lp_3"
14,221,1,836.756229,3,1,1,4,"adult","high_prob","lp_2"
14,222,1,834.081888,4,1,1,4,"adult","high_prob","lp_3"
14,223,1,1284.285784,1,3,1,4,"adult","lp_2","high_prob"
14,224,1,788.50317,5,1,1,4,"adult","high_prob","lp_2"
14,225,1,717.993259,5,0,1,4,"adult","absent","lp_2"
14,226,1,1099.649191,2,1,1,4,"adult","high_prob","lp_1"
14,227,1,702.419996,3,0,1,4,"adult","absent","lp_2"
14,228,1,745.028496,6,1,1,4,"adult","high_prob","lp_1"
14,229,1,577.516794,5,0,1,4,"adult","absent","lp_2"
14,230,1,841.71319,6,0,1,4,"adult","absent","lp_1"
14,231,1,846.385479,5,1,1,4,"adult","high_prob","lp_2"
14,232,1,853.7817,2,1,1,4,"adult","high_prob","lp_1"
14,233,1,836.470842,4,0,1,4,"adult","absent","lp_3"
14,234,1,806.289434,2,0,1,4,"adult","absent","lp_1"
14,235,1,1488.089323,5,6,1,4,"adult","lp_1","lp_2"
14,236,1,627.330303,1,0,1,4,"adult","absent","high_prob"
14,237,1,621.4118,1,0,1,4,"adult","absent","high_prob"
14,238,1,1047.902107,6,1,1,4,"adult","high_prob","lp_1"
14,239,1,697.617769,3,0,1,4,"adult","absent","lp_2"
14,240,1,693.349838,4,0,1,4,"adult","absent","lp_3"
14,241,1,949.694395,6,1,1,5,"adult","high_prob","lp_1"
14,242,1,819.415808,3,1,1,5,"adult","high_prob","lp_2"
14,243,1,598.266125,6,0,1,5,"adult","absent","lp_1"
14,244,1,750.982761,4,0,1,5,"adult","absent","lp_3"
14,245,1,698.209763,2,0,1,5,"adult","absent","lp_1"
14,246,1,1276.330709,2,1,1,5,"adult","high_prob","lp_1"
14,247,1,707.640171,1,0,1,5,"adult","absent","high_prob"
14,248,1,732.818127,3,0,1,5,"adult","absent","lp_2"
14,249,1,867.32316,5,1,1,5,"adult","high_prob","lp_2"
14,250,1,898.531914,1,2,1,5,"adult","lp_1","high_prob"
14,251,1,675.709963,5,0,1,5,"adult","absent","lp_2"
14,252,1,541.623831,2,0,1,5,"adult","absent","lp_1"
14,253,1,969.456673,6,0,1,5,"adult","absent","lp_1"
14,254,1,640.108585,5,1,1,5,"adult","high_prob","lp_2"
14,255,1,704.208374,4,1,1,5,"adult","high_prob","lp_3"
14,256,1,681.641102,3,0,1,5,"adult","absent","lp_2"
14,257,1,515.497446,3,0,1,5,"adult","absent","lp_2"
14,258,1,756.422043,5,0,1,5,"adult","absent","lp_2"
14,259,1,762.463093,2,1,1,5,"adult","high_prob","lp_1"
14,260,1,745.312214,1,6,1,5,"adult","lp_1","high_prob"
14,261,1,763.204336,6,1,1,5,"adult","high_prob","lp_1"
14,262,1,593.41383,4,0,1,5,"adult","absent","lp_3"
14,263,1,716.458797,5,1,1,5,"adult","high_prob","lp_2"
14,264,1,521.960735,2,1,1,5,"adult","high_prob","lp_1"
14,265,1,522.188663,2,0,1,5,"adult","absent","lp_1"
14,266,1,547.829628,3,0,1,5,"adult","absent","lp_2"
14,267,1,755.295992,5,6,1,5,"adult","lp_1","lp_2"
14,268,1,1028.67794,6,1,1,5,"adult","high_prob","lp_1"
14,269,1,733.03628,1,4,1,5,"adult","lp_3","high_prob"
14,270,1,661.807775,5,0,1,5,"adult","absent","lp_2"
14,271,1,717.484713,4,1,1,5,"adult","high_prob","lp_3"
14,272,1,763.353825,4,1,1,5,"adult","high_prob","lp_3"
14,273,1,896.62981,2,4,1,5,"adult","lp_3","lp_1"
14,274,1,668.476343,4,1,1,5,"adult","high_prob","lp_3"
14,275,1,667.541504,3,1,1,5,"adult","high_prob","lp_2"
14,276,1,613.277197,3,5,1,5,"adult","lp_2","lp_2"
14,277,1,695.21904,4,3,1,5,"adult","lp_2","lp_3"
14,278,1,798.415899,2,0,1,5,"adult","absent","lp_1"
14,279,1,735.417128,1,0,1,5,"adult","absent","high_prob"
14,280,1,830.161095,5,1,1,5,"adult","high_prob","lp_2"
14,281,1,713.944912,3,1,1,5,"adult","high_prob","lp_2"
14,282,1,754.948854,6,2,1,5,"adult","lp_1","lp_1"
14,283,1,1032.911777,1,0,1,5,"adult","absent","high_prob"
14,284,1,1102.392197,4,0,1,5,"adult","absent","lp_3"
14,285,1,584.578753,3,1,1,5,"adult","high_prob","lp_2"
14,286,1,869.086027,1,3,1,5,"adult","lp_2","high_prob"
14,287,1,748.10791,5,0,1,5,"adult","absent","lp_2"
14,288,1,812.221766,6,0,1,5,"adult","absent","lp_1"
14,289,1,808.415413,4,0,1,5,"adult","absent","lp_3"
14,290,1,849.612713,1,0,1,5,"adult","absent","high_prob"
14,291,1,772.040367,2,0,1,5,"adult","absent","lp_1"
14,292,1,602.720976,4,0,1,5,"adult","absent","lp_3"
14,293,1,890.647888,6,1,1,5,"adult","high_prob","lp_1"
14,294,1,1379.154921,5,0,1,5,"adult","absent","lp_2"
14,295,1,669.530392,1,0,1,5,"adult","absent","high_prob"
14,296,1,648.576021,2,1,1,5,"adult","high_prob","lp_1"
14,297,1,597.595453,6,0,1,5,"adult","absent","lp_1"
14,298,1,655.190945,3,0,1,5,"adult","absent","lp_2"
14,299,1,580.798864,6,0,1,5,"adult","absent","lp_1"
14,300,1,851.814032,1,5,1,5,"adult","lp_2","high_prob"
14,301,1,648.172617,1,0,1,6,"adult","absent","high_prob"
14,302,1,637.214184,3,5,1,6,"adult","lp_2","lp_2"
14,303,1,591.559887,1,5,1,6,"adult","lp_2","high_prob"
14,304,1,644.049883,1,3,1,6,"adult","lp_2","high_prob"
14,305,1,690.850735,3,0,1,6,"adult","absent","lp_2"
14,306,1,825.306654,6,1,1,6,"adult","high_prob","lp_1"
14,307,1,529.533625,3,0,1,6,"adult","absent","lp_2"
14,308,1,713.185787,3,1,1,6,"adult","high_prob","lp_2"
14,309,1,620.988131,4,0,1,6,"adult","absent","lp_3"
14,310,1,659.996986,2,1,1,6,"adult","high_prob","lp_1"
14,311,1,717.1731,5,0,1,6,"adult","absent","lp_2"
14,312,1,1368.983984,5,6,1,6,"adult","lp_1","lp_2"
14,313,1,594.933748,6,0,1,6,"adult","absent","lp_1"
14,314,1,601.93038,2,0,1,6,"adult","absent","lp_1"
14,315,1,714.719772,4,0,1,6,"adult","absent","lp_3"
14,316,1,635.382175,4,1,1,6,"adult","high_prob","lp_3"
14,317,1,559.549809,1,0,1,6,"adult","absent","high_prob"
14,318,1,850.797176,3,1,1,6,"adult","high_prob","lp_2"
14,319,1,653.088093,3,1,1,6,"adult","high_prob","lp_2"
14,320,1,645.698071,5,1,1,6,"adult","high_prob","lp_2"
14,321,1,493.163109,5,0,1,6,"adult","absent","lp_2"
14,322,1,542.175055,3,0,1,6,"adult","absent","lp_2"
14,323,1,684.616089,1,0,1,6,"adult","absent","high_prob"
14,324,1,613.558769,5,1,1,6,"adult","high_prob","lp_2"
14,325,1,554.005146,5,1,1,6,"adult","high_prob","lp_2"
14,326,1,1007.066011,4,3,1,6,"adult","lp_2","lp_3"
14,327,1,837.95476,3,0,1,6,"adult","absent","lp_2"
14,328,1,641.825914,1,6,1,6,"adult","lp_1","high_prob"
14,329,1,620.705366,3,0,1,6,"adult","absent","lp_2"
14,330,1,739.86721,2,1,1,6,"adult","high_prob","lp_1"
14,331,1,999.867678,1,2,1,6,"adult","lp_1","high_prob"
14,332,1,566.866636,6,0,1,6,"adult","absent","lp_1"
14,333,1,773.180962,6,1,1,6,"adult","high_prob","lp_1"
14,334,1,693.696976,4,0,1,6,"adult","absent","lp_3"
14,335,1,941.281319,2,4,1,6,"adult","lp_3","lp_1"
14,336,1,577.903748,2,0,1,6,"adult","absent","lp_1"
14,337,1,809.51643,6,0,1,6,"adult","absent","lp_1"
14,338,1,671.170712,4,1,1,6,"adult","high_prob","lp_3"
14,339,1,802.201748,5,0,1,6,"adult","absent","lp_2"
14,340,1,659.139156,6,0,1,6,"adult","absent","lp_1"
14,341,1,719.750881,2,1,1,6,"adult","high_prob","lp_1"
14,342,1,1868.906736,6,2,1,6,"adult","lp_1","lp_1"
14,343,1,577.81291,4,0,1,6,"adult","absent","lp_3"
14,344,1,631.507874,2,0,1,6,"adult","absent","lp_1"
14,345,1,560.563803,4,1,1,6,"adult","high_prob","lp_3"
14,346,1,613.327742,2,0,1,6,"adult","absent","lp_1"
14,347,1,643.942118,6,1,1,6,"adult","high_prob","lp_1"
14,348,1,916.870594,1,0,1,6,"adult","absent","high_prob"
14,349,1,672.365665,5,0,1,6,"adult","absent","lp_2"
14,350,1,562.968731,2,0,1,6,"adult","absent","lp_1"
14,351,1,635.942698,4,1,1,6,"adult","high_prob","lp_3"
14,352,1,673.062325,5,0,1,6,"adult","absent","lp_2"
14,353,1,834.323883,5,1,1,6,"adult","high_prob","lp_2"
14,354,1,578.653097,6,0,1,6,"adult","absent","lp_1"
14,355,1,898.264647,1,4,1,6,"adult","lp_3","high_prob"
14,356,1,865.709543,3,1,1,6,"adult","high_prob","lp_2"
14,357,1,566.502094,2,1,1,6,"adult","high_prob","lp_1"
14,358,1,747.713566,1,0,1,6,"adult","absent","high_prob"
14,359,1,605.168104,4,0,1,6,"adult","absent","lp_3"
14,360,0,667.564631,6,1,1,6,"adult","high_prob","lp_1"
15,1,1,1792.299986,3,4,3,1,"adult","lp_1","high_prob"
15,2,1,1250.175953,6,3,3,1,"adult","high_prob","lp_3"
15,3,1,942.684174,3,5,3,1,"adult","lp_2","high_prob"
15,4,1,741.849661,6,0,3,1,"adult","absent","lp_3"
15,5,1,684.206963,2,0,3,1,"adult","absent","lp_1"
15,6,1,543.115854,2,0,3,1,"adult","absent","lp_1"
15,7,1,479.161024,5,0,3,1,"adult","absent","lp_2"
15,8,1,521.200418,1,0,3,1,"adult","absent","lp_2"
15,9,1,521.796703,4,0,3,1,"adult","absent","lp_1"
15,10,1,530.724049,3,1,3,1,"adult","lp_2","high_prob"
15,11,1,1205.644608,4,0,3,1,"adult","absent","lp_1"
15,12,1,793.169022,2,3,3,1,"adult","high_prob","lp_1"
15,13,1,1147.444963,4,3,3,1,"adult","high_prob","lp_1"
15,14,1,1015.401125,5,0,3,1,"adult","absent","lp_2"
15,15,1,621.322155,4,0,3,1,"adult","absent","lp_1"
15,16,1,940.264702,5,3,3,1,"adult","high_prob","lp_2"
15,17,1,854.432821,2,0,3,1,"adult","absent","lp_1"
15,18,1,1167.266846,6,0,3,1,"adult","absent","lp_3"
15,19,1,628.207922,4,0,3,1,"adult","absent","lp_1"
15,20,0,932.696104,2,3,3,1,"adult","high_prob","lp_1"
15,21,1,2033.596754,6,0,3,1,"adult","absent","lp_3"
15,22,1,883.021593,1,5,3,1,"adult","lp_2","lp_2"
15,23,1,1193.187714,6,0,3,1,"adult","absent","lp_3"
15,24,1,1916.904926,6,3,3,1,"adult","high_prob","lp_3"
15,25,1,1418.539762,3,0,3,1,"adult","absent","high_prob"
15,26,1,1175.064087,1,3,3,1,"adult","high_prob","lp_2"
15,27,1,1296.364784,6,3,3,1,"adult","high_prob","lp_3"
15,28,1,1209.593296,5,3,3,1,"adult","high_prob","lp_2"
15,29,1,1000.74172,1,0,3,1,"adult","absent","lp_2"
15,30,1,935.441732,1,3,3,1,"adult","high_prob","lp_2"
15,31,1,727.863789,2,3,3,1,"adult","high_prob","lp_1"
15,32,1,1094.177961,4,3,3,1,"adult","high_prob","lp_1"
15,33,1,847.100735,2,0,3,1,"adult","absent","lp_1"
15,34,1,804.682255,3,0,3,1,"adult","absent","high_prob"
15,35,1,937.752724,1,0,3,1,"adult","absent","lp_2"
15,36,1,856.880665,1,3,3,1,"adult","high_prob","lp_2"
15,37,1,1554.023504,6,3,3,1,"adult","high_prob","lp_3"
15,38,1,891.635656,5,0,3,1,"adult","absent","lp_2"
15,39,1,834.297657,4,0,3,1,"adult","absent","lp_1"
15,40,1,1103.900909,5,0,3,1,"adult","absent","lp_2"
15,41,1,701.233149,3,0,3,1,"adult","absent","high_prob"
15,42,1,923.793316,3,2,3,1,"adult","lp_1","high_prob"
15,43,1,1830.87182,4,3,3,1,"adult","high_prob","lp_1"
15,44,1,1000.777721,5,3,3,1,"adult","high_prob","lp_2"
15,45,1,1158.635378,4,1,3,1,"adult","lp_2","lp_1"
15,46,1,829.428673,4,3,3,1,"adult","high_prob","lp_1"
15,47,1,763.558626,1,0,3,1,"adult","absent","lp_2"
15,48,1,764.532804,5,3,3,1,"adult","high_prob","lp_2"
15,49,1,922.56403,2,4,3,1,"adult","lp_1","lp_1"
15,50,1,1077.264786,3,6,3,1,"adult","lp_3","high_prob"
15,51,1,863.461018,5,0,3,1,"adult","absent","lp_2"
15,52,1,604.298353,3,0,3,1,"adult","absent","high_prob"
15,53,1,841.902733,3,0,3,1,"adult","absent","high_prob"
15,54,1,954.501629,6,2,3,1,"adult","lp_1","lp_3"
15,55,1,847.476006,2,3,3,1,"adult","high_prob","lp_1"
15,56,1,674.736977,6,0,3,1,"adult","absent","lp_3"
15,57,1,678.852081,1,3,3,1,"adult","high_prob","lp_2"
15,58,1,699.489355,2,0,3,1,"adult","absent","lp_1"
15,59,1,596.642733,5,6,3,1,"adult","lp_3","lp_2"
