"id","age","relative_hp_dist","rt","block_num"
23,"adult","absent",906.097651,5
23,"adult","absent",753.409624,5
23,"adult","absent",1592.199802,5
23,"adult","absent",1029.755831,5
23,"adult","lp_1",1351.531506,6
23,"adult","absent",1147.318363,6
23,"adult","absent",1072.150469,6
23,"adult","absent",1221.828461,6
23,"adult","lp_1",1678.757429,6
23,"adult","absent",1524.032831,6
23,"adult","absent",880.208015,6
23,"adult","absent",1059.853554,6
23,"adult","absent",1081.009388,6
23,"adult","lp_1",831.073284,6
23,"adult","lp_1",1302.009821,6
23,"adult","lp_1",1188.730717,6
23,"adult","absent",913.337946,6
23,"adult","absent",848.769665,6
23,"adult","absent",922.002316,6
23,"adult","lp_1",947.856426,6
23,"adult","lp_1",1115.835667,6
23,"adult","lp_1",831.331968,6
23,"adult","absent",1180.814981,6
23,"adult","absent",905.45702,6
23,"adult","absent",1363.409996,6
23,"adult","lp_3",2160.987377,6
23,"adult","lp_1",1103.467703,6
23,"adult","lp_1",1249.806166,6
23,"adult","absent",1172.620773,6
23,"adult","absent",1054.080009,6
23,"adult","absent",756.71792,6
23,"adult","lp_1",854.846478,6
23,"adult","absent",905.368328,6
23,"adult","lp_1",948.243141,6
23,"adult","lp_1",1661.475658,6
23,"adult","lp_1",1238.21044,6
23,"adult","high_prob",2249.258041,6
23,"adult","lp_2",1242.870331,6
23,"adult","lp_1",2006.839991,6
23,"adult","absent",1595.064878,6
23,"adult","absent",857.709885,6
23,"adult","absent",2387.408733,6
23,"adult","absent",1078.99785,6
23,"adult","absent",972.079754,6
23,"adult","lp_1",815.797806,6
23,"adult","lp_1",868.848801,6
23,"adult","absent",847.962141,6
23,"adult","absent",1103.32346,6
23,"adult","lp_1",873.798847,6
23,"adult","absent",954.831362,6
23,"adult","absent",1443.326712,6
23,"adult","absent",936.118603,6
23,"adult","absent",712.252617,6
23,"adult","lp_2",980.200291,6
23,"adult","absent",1516.219854,6
23,"adult","lp_1",1158.079624,6
23,"adult","lp_1",1764.960766,6
23,"adult","lp_1",1033.405542,6
23,"adult","absent",822.705507,6
23,"adult","high_prob",1472.919703,6
23,"adult","lp_1",808.831692,6
23,"adult","lp_1",1450.812817,6
24,"adult","absent",1119.318008,1
24,"adult","high_prob",857.790947,1
24,"adult","lp_1",958.596468,1
24,"adult","absent",915.908098,1
24,"adult","lp_1",686.4326,1
24,"adult","absent",985.684872,1
24,"adult","absent",988.446474,1
24,"adult","absent",1072.43371,1
24,"adult","absent",753.045321,1
24,"adult","lp_1",1110.637903,1
24,"adult","high_prob",821.291685,1
24,"adult","lp_3",926.743746,1
24,"adult","absent",715.483665,1
24,"adult","absent",886.512756,1
24,"adult","lp_1",795.313835,1
24,"adult","lp_1",757.415295,1
24,"adult","lp_1",979.599237,1
24,"adult","lp_3",818.425894,1
24,"adult","lp_1",1314.529657,1
24,"adult","absent",1195.81008,1
24,"adult","absent",952.970743,1
24,"adult","absent",835.44755,1
24,"adult","absent",678.89595,1
24,"adult","lp_1",687.757492,1
24,"adult","lp_1",836.548328,1
24,"adult","lp_1",760.304689,1
24,"adult","lp_1",776.016951,1
24,"adult","lp_2",789.990664,1
24,"adult","absent",758.934021,1
24,"adult","absent",894.340515,1
24,"adult","absent",973.479748,1
24,"adult","lp_1",894.906759,1
24,"adult","lp_1",812.081814,1
24,"adult","lp_2",782.397747,1
24,"adult","lp_1",826.41077,1
24,"adult","lp_1",830.545187,1
24,"adult","lp_1",601.108789,1
24,"adult","absent",706.798792,1
24,"adult","lp_1",1202.745438,1
24,"adult","absent",880.255699,1
24,"adult","absent",891.305923,1
24,"adult","absent",982.955694,1
24,"adult","absent",711.698532,1
24,"adult","lp_1",1147.946119,1
24,"adult","absent",825.15645,1
24,"adult","absent",805.869579,1
24,"adult","lp_1",1001.344681,1
24,"adult","lp_1",1203.985691,1
24,"adult","absent",771.070719,1
24,"adult","lp_1",776.809692,1
24,"adult","absent",835.534811,1
24,"adult","lp_1",639.64057,1
24,"adult","absent",1467.212915,1
24,"adult","lp_2",828.163862,1
24,"adult","absent",618.681431,1
24,"adult","lp_1",769.159794,1
24,"adult","absent",637.847424,1
24,"adult","absent",1372.243643,1
24,"adult","absent",927.721262,1
24,"adult","lp_1",1441.339493,2
24,"adult","absent",903.504848,2
24,"adult","lp_1",896.148682,2
24,"adult","absent",663.315773,2
24,"adult","absent",814.240456,2
24,"adult","absent",819.829464,2
24,"adult","lp_1",850.624561,2
24,"adult","lp_1",803.085089,2
24,"adult","absent",775.314569,2
24,"adult","lp_1",1229.531527,2
24,"adult","lp_1",865.452766,2
24,"adult","lp_1",1191.394329,2
24,"adult","absent",738.774776,2
24,"adult","absent",957.906485,2
24,"adult","absent",785.241842,2
24,"adult","lp_1",822.505474,2
24,"adult","absent",778.146982,2
24,"adult","absent",771.989822,2
24,"adult","lp_3",969.950914,2
24,"adult","lp_1",743.549585,2
24,"adult","lp_1",841.047287,2
24,"adult","absent",1045.013905,2
24,"adult","lp_1",887.258768,2
24,"adult","high_prob",1667.387009,2
24,"adult","lp_2",1053.658247,2
24,"adult","lp_1",855.885983,2
24,"adult","absent",820.517302,2
24,"adult","absent",828.977823,2
24,"adult","lp_1",992.990732,2
24,"adult","lp_1",720.379114,2
24,"adult","absent",580.888748,2
24,"adult","absent",756.848574,2
24,"adult","absent",832.346678,2
24,"adult","lp_1",620.708466,2
24,"adult","absent",621.468067,2
24,"adult","absent",655.103207,2
24,"adult","absent",592.314959,2
24,"adult","absent",674.507856,2
24,"adult","lp_1",770.345688,2
24,"adult","lp_3",685.605049,2
24,"adult","absent",571.583509,2
24,"adult","absent",723.287821,2
24,"adult","absent",723.740339,2
24,"adult","absent",574.145079,2
24,"adult","absent",427.713394,2
24,"adult","absent",706.666231,2
24,"adult","lp_1",544.080496,2
24,"adult","lp_1",716.183901,2
24,"adult","absent",736.612558,2
24,"adult","lp_1",705.625534,2
24,"adult","lp_2",818.300486,2
24,"adult","lp_1",833.301783,2
24,"adult","lp_1",669.576645,2
24,"adult","absent",888.187647,2
24,"adult","absent",1171.181679,2
24,"adult","lp_1",1032.127142,2
24,"adult","lp_1",1001.063824,2
24,"adult","absent",738.153934,2
24,"adult","absent",682.348728,3
24,"adult","lp_1",632.899284,3
24,"adult","absent",1082.337618,3
24,"adult","absent",846.853018,3
24,"adult","lp_1",834.428072,3
24,"adult","lp_1",623.138905,3
24,"adult","high_prob",742.197514,3
24,"adult","lp_3",753.39365,3
24,"adult","absent",658.432722,3
24,"adult","absent",644.248724,3
24,"adult","absent",761.528969,3
24,"adult","absent",543.424129,3
24,"adult","lp_1",695.49799,3
24,"adult","lp_1",627.593994,3
24,"adult","absent",675.122738,3
24,"adult","absent",576.622725,3
24,"adult","lp_1",787.022591,3
24,"adult","lp_1",659.286499,3
24,"adult","absent",741.528988,3
24,"adult","absent",638.654232,3
24,"adult","absent",662.661791,3
24,"adult","lp_1",678.138971,3
24,"adult","absent",875.797749,3
24,"adult","absent",941.563845,3
24,"adult","absent",754.232168,3
24,"adult","lp_1",691.518068,3
24,"adult","lp_3",1404.299736,3
24,"adult","lp_1",1487.758875,3
24,"adult","absent",962.135553,3
24,"adult","lp_1",1143.175364,3
24,"adult","lp_1",625.384808,3
24,"adult","lp_1",1176.673174,3
24,"adult","lp_1",710.765839,3
24,"adult","lp_2",673.001766,3
24,"adult","lp_1",637.100458,3
24,"adult","lp_1",615.782976,3
24,"adult","lp_1",923.679113,3
24,"adult","absent",1074.836969,3
24,"adult","absent",662.153244,3
24,"adult","high_prob",962.776661,3
24,"adult","lp_1",957.419634,3
24,"adult","absent",829.746485,3
24,"adult","lp_1",827.640533,3
24,"adult","absent",897.264719,3
24,"adult","absent",600.827694,3
24,"adult","lp_2",868.381739,3
24,"adult","lp_1",897.696733,3
24,"adult","absent",976.786852,3
24,"adult","absent",625.618219,3
24,"adult","lp_2",1159.900427,3
24,"adult","lp_1",907.689571,3
24,"adult","absent",738.253593,3
24,"adult","absent",795.245886,3
24,"adult","absent",902.525425,3
24,"adult","absent",1280.549526,3
24,"adult","lp_1",775.005579,3
24,"adult","absent",792.729139,4
24,"adult","lp_1",876.94478,4
24,"adult","lp_3",1081.532001,4
24,"adult","lp_1",700.872898,4
24,"adult","lp_2",918.618679,4
24,"adult","lp_1",638.692856,4
24,"adult","absent",593.011141,4
24,"adult","lp_1",1361.025333,4
24,"adult","lp_1",1036.906719,4
24,"adult","absent",729.406118,4
24,"adult","absent",829.402924,4
24,"adult","lp_1",1188.560724,4
24,"adult","high_prob",872.583151,4
24,"adult","absent",823.909998,4
24,"adult","absent",803.046942,4
24,"adult","absent",787.200928,4
24,"adult","absent",1004.630804,4
24,"adult","high_prob",647.043943,4
24,"adult","lp_1",964.504004,4
24,"adult","absent",660.16078,4
24,"adult","absent",607.753992,4
24,"adult","lp_1",1228.662252,4
24,"adult","lp_1",882.674932,4
24,"adult","absent",956.503868,4
24,"adult","lp_1",909.067631,4
24,"adult","absent",719.941854,4
24,"adult","lp_1",1086.304903,4
24,"adult","absent",680.050373,4
24,"adult","lp_1",1084.117889,4
24,"adult","lp_1",928.055763,4
24,"adult","absent",832.243919,4
24,"adult","lp_1",781.305075,4
24,"adult","lp_2",1015.964746,4
24,"adult","absent",1465.928078,4
24,"adult","absent",1299.019814,4
24,"adult","absent",829.528809,4
24,"adult","lp_1",965.338707,4
24,"adult","absent",771.190882,4
24,"adult","lp_2",690.496922,4
24,"adult","absent",618.638992,4
24,"adult","absent",899.790049,4
24,"adult","lp_1",902.015924,4
24,"adult","lp_1",960.099697,4
24,"adult","absent",762.644291,4
24,"adult","absent",948.73786,4
24,"adult","absent",795.886755,4
24,"adult","lp_1",923.332214,4
24,"adult","absent",599.002361,4
24,"adult","lp_1",891.427755,4
24,"adult","lp_3",924.299955,4
24,"adult","absent",892.314672,4
24,"adult","absent",807.555914,4
24,"adult","absent",729.802847,4
24,"adult","absent",713.715792,4
24,"adult","absent",732.590437,5
24,"adult","absent",773.297787,5
24,"adult","absent",697.33572,5
24,"adult","lp_1",979.739428,5
24,"adult","lp_1",745.787621,5
24,"adult","absent",763.291597,5
24,"adult","absent",608.576298,5
24,"adult","lp_1",714.228392,5
24,"adult","lp_1",766.195536,5
24,"adult","lp_1",876.968622,5
24,"adult","absent",873.475313,5
24,"adult","lp_1",1102.244854,5
24,"adult","lp_3",1103.164673,5
24,"adult","lp_2",931.283474,5
24,"adult","absent",700.170517,5
24,"adult","lp_1",910.804272,5
24,"adult","absent",1018.908978,5
24,"adult","lp_1",827.422619,5
24,"adult","lp_1",1178.849459,5
24,"adult","absent",827.856064,5
24,"adult","absent",1017.367363,5
24,"adult","absent",682.772398,5
24,"adult","lp_1",697.136402,5
24,"adult","lp_1",538.709879,5
24,"adult","absent",602.982521,5
24,"adult","high_prob",1000.992537,5
24,"adult","lp_2",892.676353,5
24,"adult","lp_1",745.429754,5
24,"adult","lp_1",538.990021,5
24,"adult","absent",530.973434,5
24,"adult","lp_1",1085.497856,5
24,"adult","absent",774.863958,5
24,"adult","lp_3",1020.86854,5
24,"adult","lp_1",996.694326,5
24,"adult","absent",673.597097,5
24,"adult","lp_2",703.207016,5
24,"adult","absent",599.873781,5
24,"adult","absent",707.12018,5
24,"adult","lp_1",835.264921,5
24,"adult","absent",604.62141,5
24,"adult","absent",699.633837,5
24,"adult","absent",1428.531885,5
24,"adult","lp_1",1188.033819,5
24,"adult","lp_1",729.324579,5
24,"adult","absent",1201.6747,5
24,"adult","absent",729.143381,5
24,"adult","absent",908.389091,5
24,"adult","absent",875.482798,5
24,"adult","lp_1",830.040216,5
24,"adult","absent",785.629988,5
24,"adult","absent",733.273983,5
24,"adult","absent",937.521458,5
24,"adult","high_prob",796.949387,5
24,"adult","lp_1",859.175444,5
24,"adult","absent",659.948587,5
24,"adult","absent",572.305679,5
24,"adult","absent",1067.555189,6
24,"adult","lp_1",1014.172792,6
24,"adult","absent",1181.197643,6
24,"adult","lp_1",744.965553,6
24,"adult","absent",772.641659,6
24,"adult","high_prob",973.173857,6
24,"adult","absent",832.440615,6
24,"adult","lp_2",856.077671,6
24,"adult","lp_1",663.658619,6
24,"adult","lp_1",744.59362,6
24,"adult","high_prob",671.859503,6
24,"adult","lp_2",622.806549,6
24,"adult","lp_1",683.33292,6
24,"adult","absent",757.693291,6
24,"adult","absent",683.040857,6
24,"adult","absent",597.09692,6
24,"adult","lp_1",799.554825,6
24,"adult","absent",616.903782,6
24,"adult","lp_1",793.142796,6
24,"adult","absent",681.985617,6
24,"adult","absent",1078.409195,6
24,"adult","absent",1100.967407,6
24,"adult","lp_2",793.43152,6
24,"adult","absent",1247.942924,6
24,"adult","absent",680.370569,6
24,"adult","absent",784.660578,6
24,"adult","lp_3",1178.909779,6
24,"adult","lp_3",853.425741,6
24,"adult","lp_1",951.369286,6
24,"adult","absent",703.732014,6
24,"adult","absent",775.809765,6
24,"adult","lp_1",814.830542,6
24,"adult","lp_1",840.753555,6
24,"adult","absent",699.968576,6
24,"adult","absent",842.480421,6
24,"adult","lp_1",870.308876,6
24,"adult","lp_1",545.491457,6
24,"adult","absent",822.888613,6
24,"adult","absent",508.188248,6
24,"adult","absent",733.59704,6
24,"adult","lp_1",689.72683,6
24,"adult","lp_1",681.994677,6
24,"adult","absent",591.211796,6
24,"adult","lp_1",577.863693,6
24,"adult","absent",613.592625,6
24,"adult","lp_1",783.71954,6
24,"adult","absent",600.082874,6
24,"adult","absent",720.311403,6
24,"adult","absent",580.691576,6
24,"adult","lp_1",709.417343,6
24,"adult","lp_1",970.700741,6
24,"adult","absent",756.153822,6
24,"adult","lp_1",878.765583,6
24,"adult","absent",672.697783,6
24,"adult","absent",648.352146,6
24,"adult","lp_1",1135.845423,6
24,"adult","absent",928.652287,6
24,"adult","lp_1",544.141769,6
24,"adult","lp_1",781.550407,6
24,"adult","lp_1",725.415707,6
25,"adult","high_prob",1734.910727,1
25,"adult","high_prob",1404.460907,1
25,"adult","high_prob",1305.839539,1
25,"adult","absent",1068.287849,1
25,"adult","absent",889.426947,1
25,"adult","absent",1223.943472,1
25,"adult","high_prob",1235.711575,1
25,"adult","high_prob",1348.240852,1
25,"adult","lp_3",1892.233372,1
25,"adult","absent",1041.556358,1
25,"adult","lp_1",1754.888535,1
25,"adult","lp_2",1312.709093,1
25,"adult","high_prob",1593.962908,1
25,"adult","absent",1237.091541,1
25,"adult","high_prob",1356.832504,1
25,"adult","high_prob",1207.025766,1
25,"adult","lp_1",1123.197794,1
25,"adult","absent",1234.277725,1
25,"adult","absent",1669.322729,1
25,"adult","absent",1821.237803,1
25,"adult","lp_1",1548.368216,1
25,"adult","absent",1601.110458,1
25,"adult","absent",1196.931124,1
25,"adult","absent",1281.794786,1
25,"adult","absent",976.111412,1
25,"adult","lp_3",1821.354866,1
25,"adult","high_prob",1047.523499,1
25,"adult","absent",1801.049709,1
25,"adult","absent",1203.9361,1
25,"adult","high_prob",1982.553482,1
25,"adult","absent",1051.766157,1
25,"adult","high_prob",1059.615612,1
25,"adult","absent",1180.775642,1
25,"adult","lp_2",1240.378141,1
25,"adult","absent",1154.615879,1
25,"adult","absent",1411.436081,1
25,"adult","absent",1053.833961,1
25,"adult","high_prob",1071.462631,1
25,"adult","high_prob",1255.865097,1
25,"adult","high_prob",1504.081726,1
25,"adult","absent",1191.941738,1
25,"adult","absent",1215.219975,1
25,"adult","absent",996.089697,1
25,"adult","high_prob",1333.779573,1
25,"adult","absent",1223.380327,1
25,"adult","high_prob",1514.970064,1
25,"adult","high_prob",1756.51288,1
25,"adult","absent",1039.083719,1
25,"adult","high_prob",1187.212706,1
25,"adult","high_prob",1817.528009,1
25,"adult","lp_2",1308.655262,1
25,"adult","absent",951.401949,1
25,"adult","absent",987.259626,1
25,"adult","absent",846.511602,1
25,"adult","lp_1",1024.36614,1
25,"adult","absent",785.078049,1
25,"adult","lp_2",1054.82173,1
25,"adult","high_prob",1010.908842,1
25,"adult","absent",853.348732,1
25,"adult","high_prob",2246.297121,2
25,"adult","absent",1331.210375,2
25,"adult","high_prob",1146.472454,2
25,"adult","high_prob",1041.193247,2
25,"adult","high_prob",1078.907967,2
25,"adult","lp_3",1829.500437,2
25,"adult","absent",1605.947495,2
25,"adult","absent",1332.387686,2
25,"adult","absent",851.652622,2
25,"adult","absent",974.352121,2
25,"adult","lp_2",1220.65258,2
25,"adult","absent",1045.03274,2
25,"adult","high_prob",2027.280569,2
25,"adult","absent",1561.988831,2
25,"adult","absent",729.470015,2
25,"adult","high_prob",1469.19179,2
25,"adult","absent",960.454702,2
25,"adult","high_prob",1769.313812,2
25,"adult","absent",833.052158,2
25,"adult","absent",1137.573004,2
25,"adult","absent",1442.534447,2
25,"adult","lp_2",1597.628593,2
25,"adult","high_prob",1330.617189,2
25,"adult","absent",1094.859838,2
25,"adult","absent",1037.410498,2
25,"adult","absent",1391.881466,2
25,"adult","absent",936.32555,2
25,"adult","absent",1298.900604,2
25,"adult","high_prob",1327.176571,2
25,"adult","high_prob",1348.14167,2
25,"adult","lp_1",935.703754,2
25,"adult","absent",1070.261955,2
25,"adult","absent",1636.834145,2
25,"adult","absent",959.131241,2
25,"adult","lp_1",1282.609463,2
25,"adult","absent",1166.798592,2
25,"adult","high_prob",917.526007,2
25,"adult","absent",1058.495045,2
25,"adult","absent",1620.182514,2
25,"adult","absent",1181.442499,2
25,"adult","high_prob",1070.841789,2
25,"adult","absent",871.641397,2
25,"adult","absent",1201.046467,2
25,"adult","lp_2",933.576584,2
25,"adult","absent",1072.975636,2
25,"adult","absent",766.914606,2
25,"adult","lp_2",990.122557,2
25,"adult","high_prob",1197.851419,2
25,"adult","high_prob",1541.303635,2
25,"adult","high_prob",1294.970512,2
25,"adult","absent",793.060303,2
25,"adult","high_prob",1015.717745,2
25,"adult","high_prob",1121.55056,2
25,"adult","lp_1",1167.666674,2
25,"adult","high_prob",936.992645,3
25,"adult","high_prob",1056.250572,3
25,"adult","lp_1",1076.921463,3
25,"adult","high_prob",2024.463892,3
25,"adult","absent",813.210487,3
25,"adult","absent",1924.922228,3
25,"adult","lp_2",1191.369772,3
25,"adult","absent",859.14588,3
25,"adult","absent",796.383619,3
25,"adult","absent",843.911648,3
25,"adult","high_prob",740.078449,3
25,"adult","absent",1228.297472,3
25,"adult","high_prob",1828.30739,3
25,"adult","absent",902.283669,3
25,"adult","high_prob",1658.903122,3
25,"adult","high_prob",1935.76622,3
25,"adult","absent",989.71653,3
25,"adult","high_prob",1784.781218,3
25,"adult","absent",1978.42288,3
25,"adult","absent",1079.482079,3
25,"adult","high_prob",1118.816614,3
25,"adult","absent",1645.442724,3
25,"adult","high_prob",1543.913603,3
25,"adult","absent",1236.569643,3
25,"adult","lp_1",996.310949,3
25,"adult","high_prob",1704.561234,3
25,"adult","high_prob",1487.652779,3
25,"adult","absent",1432.790995,3
25,"adult","lp_2",1297.457695,3
25,"adult","absent",844.590664,3
25,"adult","absent",1053.451777,3
25,"adult","high_prob",1591.210604,3
25,"adult","absent",1259.534836,3
25,"adult","high_prob",920.599222,3
25,"adult","absent",968.42289,3
25,"adult","absent",1139.313698,3
25,"adult","lp_3",966.861725,3
25,"adult","absent",1311.547279,3
25,"adult","absent",1212.761879,3
25,"adult","absent",1684.140682,3
25,"adult","absent",1103.876114,3
25,"adult","lp_1",1722.360849,3
25,"adult","absent",1130.058765,3
25,"adult","lp_3",1556.663513,3
25,"adult","absent",1049.199343,3
25,"adult","absent",1122.024775,3
25,"adult","absent",1076.695681,3
25,"adult","high_prob",2061.199903,4
25,"adult","high_prob",1184.134722,4
25,"adult","absent",1013.607979,4
25,"adult","absent",1320.253611,4
25,"adult","high_prob",1416.680574,4
25,"adult","high_prob",1392.859221,4
25,"adult","high_prob",925.618887,4
25,"adult","high_prob",996.839285,4
25,"adult","high_prob",1057.003736,4
25,"adult","absent",1080.665112,4
25,"adult","absent",1122.907877,4
25,"adult","lp_3",1327.284336,4
25,"adult","absent",1051.646709,4
25,"adult","absent",1404.945135,4
25,"adult","high_prob",1628.834724,4
25,"adult","absent",1513.784409,4
25,"adult","absent",1537.334204,4
25,"adult","high_prob",1374.983788,4
25,"adult","lp_1",1126.320601,4
25,"adult","high_prob",1320.821285,4
25,"adult","lp_2",1697.387695,4
25,"adult","absent",1285.241604,4
25,"adult","absent",1209.597588,4
25,"adult","lp_1",986.043453,4
25,"adult","high_prob",1310.447454,4
25,"adult","absent",1268.625736,4
25,"adult","lp_2",1568.594933,4
25,"adult","absent",1224.936724,4
25,"adult","high_prob",1566.404819,4
25,"adult","high_prob",1122.345686,4
25,"adult","high_prob",1282.674789,4
25,"adult","high_prob",1157.075882,4
25,"adult","lp_2",1090.172052,4
25,"adult","absent",1394.928932,4
25,"adult","absent",1333.020687,4
25,"adult","absent",1213.284492,4
25,"adult","absent",1013.899565,4
25,"adult","absent",964.729786,4
25,"adult","absent",775.759935,4
25,"adult","absent",861.750841,4
25,"adult","absent",822.743654,4
25,"adult","lp_1",1033.620834,4
25,"adult","high_prob",1192.929268,4
25,"adult","lp_3",1315.943718,4
25,"adult","absent",1287.646294,4
25,"adult","absent",812.094688,4
25,"adult","absent",1148.356915,4
25,"adult","absent",876.29056,4
25,"adult","high_prob",781.64506,4
25,"adult","high_prob",961.057901,4
25,"adult","absent",862.687588,4
25,"adult","high_prob",815.387011,4
25,"adult","lp_1",724.061251,4
25,"adult","lp_2",995.336533,4
25,"adult","high_prob",1779.655218,4
25,"adult","absent",941.201448,4
25,"adult","absent",748.215675,4
25,"adult","absent",876.225471,4
25,"adult","absent",895.282507,4
25,"adult","high_prob",960.813761,5
25,"adult","lp_2",828.4688,5
25,"adult","absent",1073.073626,5
25,"adult","absent",808.906555,5
25,"adult","absent",824.95594,5
25,"adult","absent",780.366898,5
25,"adult","high_prob",819.418669,5
25,"adult","absent",795.832634,5
25,"adult","high_prob",857.748032,5
25,"adult","absent",1183.585882,5
25,"adult","lp_3",1248.274326,5
25,"adult","lp_1",845.979452,5
25,"adult","high_prob",1524.19138,5
25,"adult","lp_3",1499.124765,5
25,"adult","absent",966.740847,5
25,"adult","high_prob",998.015642,5
25,"adult","absent",782.089949,5
25,"adult","absent",1026.929617,5
25,"adult","high_prob",1106.590033,5
25,"adult","lp_2",1179.285765,5
25,"adult","high_prob",1234.074354,5
25,"adult","absent",1113.576412,5
25,"adult","lp_1",1329.829216,5
25,"adult","absent",878.981829,5
25,"adult","lp_1",1068.622589,5
25,"adult","high_prob",1140.396595,5
25,"adult","absent",1070.065737,5
25,"adult","absent",968.141079,5
25,"adult","absent",1573.284149,5
25,"adult","absent",887.389183,5
25,"adult","absent",836.542606,5
25,"adult","lp_2",1386.590481,5
25,"adult","absent",1160.165548,5
25,"adult","absent",1178.088903,5
25,"adult","absent",979.842663,5
25,"adult","high_prob",1387.652636,5
25,"adult","high_prob",1131.808281,5
25,"adult","lp_2",941.496849,5
25,"adult","absent",1011.09004,5
25,"adult","high_prob",807.417631,5
25,"adult","high_prob",734.976053,5
25,"adult","absent",897.956848,5
25,"adult","absent",792.528391,5
25,"adult","high_prob",845.0737,5
25,"adult","high_prob",798.039675,5
25,"adult","high_prob",946.228027,5
25,"adult","absent",865.352631,5
25,"adult","high_prob",903.878927,5
25,"adult","absent",1279.455662,5
25,"adult","high_prob",953.941822,5
25,"adult","absent",1165.395737,5
25,"adult","high_prob",1088.388681,5
25,"adult","absent",896.417379,5
25,"adult","absent",1019.079924,5
25,"adult","absent",1295.83478,5
25,"adult","absent",1102.48065,5
25,"adult","high_prob",1047.43576,5
25,"adult","high_prob",1050.997734,6
25,"adult","absent",1154.085875,6
25,"adult","lp_1",946.782112,6
25,"adult","absent",869.402647,6
25,"adult","high_prob",1055.669546,6
25,"adult","absent",898.567438,6
25,"adult","absent",866.162777,6
25,"adult","high_prob",763.986588,6
25,"adult","absent",963.021994,6
25,"adult","absent",799.251556,6
25,"adult","high_prob",1487.464905,6
25,"adult","absent",1181.634188,6
25,"adult","absent",1061.340094,6
25,"adult","lp_2",1361.881733,6
25,"adult","absent",835.594654,6
25,"adult","absent",869.459867,6
25,"adult","high_prob",1144.206762,6
25,"adult","absent",1134.330511,6
25,"adult","high_prob",1148.337603,6
25,"adult","high_prob",1181.461811,6
25,"adult","absent",1566.585779,6
25,"adult","lp_2",1417.617559,6
25,"adult","high_prob",933.795691,6
25,"adult","high_prob",1213.846922,6
25,"adult","high_prob",1064.852476,6
25,"adult","high_prob",1371.575356,6
25,"adult","absent",862.41889,6
25,"adult","lp_3",1128.820896,6
25,"adult","absent",933.255434,6
25,"adult","high_prob",1262.849569,6
25,"adult","absent",1130.881786,6
25,"adult","absent",1145.546913,6
25,"adult","lp_2",1043.476582,6
25,"adult","high_prob",1026.541233,6
25,"adult","absent",892.198801,6
25,"adult","absent",834.801912,6
25,"adult","lp_2",964.525938,6
25,"adult","high_prob",820.897341,6
25,"adult","absent",766.41345,6
25,"adult","high_prob",1648.854733,6
25,"adult","absent",891.836166,6
25,"adult","absent",889.475107,6
25,"adult","lp_1",1144.375801,6
25,"adult","high_prob",1107.08952,6
25,"adult","high_prob",1079.936743,6
25,"adult","lp_1",1024.353504,6
25,"adult","high_prob",830.645561,6
25,"adult","absent",969.675303,6
25,"adult","high_prob",1673.630476,6
25,"adult","absent",1091.297626,6
25,"adult","absent",1020.950794,6
25,"adult","absent",956.780434,6
25,"adult","absent",1508.565664,6
25,"adult","absent",901.579142,6
25,"adult","absent",1018.960714,6
25,"adult","absent",783.318758,6
25,"adult","lp_1",1112.946987,6
25,"adult","absent",1446.471453,6
25,"adult","lp_3",1049.367905,6
25,"adult","high_prob",1052.03557,6
101,"adult","absent",1149.773121,1
101,"adult","absent",732.331753,1
101,"adult","lp_1",1075.852633,1
101,"adult","absent",840.186834,1
101,"adult","absent",864.467621,1
101,"adult","absent",895.202398,1
101,"adult","lp_1",907.761335,1
101,"adult","absent",770.091295,1
101,"adult","absent",956.022978,1
101,"adult","absent",716.775179,1
101,"adult","absent",967.269897,1
101,"adult","absent",778.062344,1
101,"adult","lp_2",1037.191868,1
101,"adult","absent",821.098328,1
101,"adult","lp_1",976.957321,1
101,"adult","absent",838.55176,1
101,"adult","lp_1",820.394754,1
101,"adult","lp_1",730.567455,1
101,"adult","lp_1",760.033846,1
101,"adult","lp_3",875.77796,1
101,"adult","absent",1201.794147,1
101,"adult","absent",729.006529,1
101,"adult","lp_3",1323.388577,1
101,"adult","absent",1084.606409,1
101,"adult","absent",752.156973,1
101,"adult","absent",1140.285969,1
101,"adult","absent",759.939432,1
101,"adult","high_prob",1636.303425,1
101,"adult","lp_1",1065.591574,1
101,"adult","lp_1",751.090527,1
101,"adult","lp_2",828.276873,1
101,"adult","lp_1",822.177649,1
101,"adult","lp_1",864.864111,1
101,"adult","absent",688.296556,1
101,"adult","absent",744.995356,1
101,"adult","lp_1",829.394102,1
101,"adult","lp_2",1311.010838,1
101,"adult","lp_1",1215.208769,1
101,"adult","lp_1",1636.363745,1
101,"adult","lp_1",1006.06513,1
101,"adult","absent",1274.23048,1
101,"adult","lp_1",1088.932276,1
101,"adult","absent",837.585688,1
101,"adult","absent",702.039242,1
101,"adult","absent",964.377642,1
101,"adult","absent",1340.83271,1
101,"adult","high_prob",1499.180555,1
101,"adult","lp_1",1232.058764,1
101,"adult","absent",1071.130753,1
101,"adult","lp_1",872.260571,1
101,"adult","lp_1",918.294668,1
101,"adult","lp_1",1074.072361,1
101,"adult","absent",1378.904819,1
101,"adult","lp_1",1098.378897,1
101,"adult","lp_1",1263.125658,1
101,"adult","absent",789.00528,1
101,"adult","lp_1",1286.717176,1
101,"adult","lp_1",820.074558,2
101,"adult","absent",815.907955,2
101,"adult","lp_1",886.621714,2
101,"adult","lp_1",870.733738,2
